amount,time,user_behavior
109.93428306022466,4.019581974217674,0.46907909229501366
97.2347139765763,2.509628168025606,0.4247843594409417
112.95377076201385,15.27432598904728,0.531917451041918
130.46059712816052,16.95541743568563,0.6340450446023145
95.31693250553329,0.7580674758154089,0.3124827530354255
95.3172608610164,22.469093909848556,0.5115026079147417
131.58425631014782,1.2473108076353379,0.48398672044333596
115.34869458305818,12.991112047225691,0.5671340076450466
90.61051228130096,17.017452466821993,0.521319662823769
110.8512008717193,20.903258969906055,0.42480306682611807
90.73164614375075,17.138086371178268,0.46809460643333817
90.68540492859486,19.241473993675005,0.4203974143196511
104.83924543132068,8.146804621027346,0.6076007138598598
61.73439510684404,19.555802729916294,0.5021311648671942
65.50164334973934,1.9227563132322034,0.6901190685753007
88.75424941518054,21.475599745452662,0.4939339186185379
79.74337759331152,13.14221702768967,0.42915932330895373
106.28494665190547,19.61514647909985,0.3486285607387173
81.83951848957578,10.855638828439204,0.3196860323744055
71.75392597329417,15.4458646847166,0.341586405699451
129.31297537843108,12.633663862466717,0.5267126651011483
95.4844739902693,17.558148522127965,0.5508725023229933
101.35056409375848,1.9591195687341498,0.34188092979678664
71.50503627573087,1.4484500157735312,0.5895038314076115
89.11234550949635,5.930477616243515,0.45169389483165606
102.21845179419732,3.82907232271652,0.514679301198555
76.98012845155395,20.92280559821284,0.6612220628255424
107.51396036691344,5.261135696593064,0.5896839315865532
87.9872262016239,23.42076613965915,0.47314693520941675
94.16612500413447,8.085499002506564,0.41088077745847124
87.96586775541206,4.370829976528783,0.2848184598670695
137.04556369017877,18.9527641714195,0.42808466807575796
99.73005550524132,15.808986612021027,0.4788869761172306
78.84578142088199,11.956697194875336,0.4012820472848816
116.45089824206377,13.328725222503149,0.48687430329076953
75.58312700057955,17.26084267853433,0.5076851882958768
104.1772719000951,5.4829137919511695,0.47751440181919214
60.80659752240449,23.912013985361806,0.434999741917654
73.43627902203139,23.395035891522795,0.5168654671966728
103.93722471738246,15.607816472326485,0.5441940649569409
114.76933159990821,4.789018822299483,0.3909600922557154
103.4273656237994,16.32547781835099,0.641093237974627
97.68703435223519,1.7327618155002202,0.4901411867715738
93.97792608821422,0.7356600529393456,0.5018849622944848
70.42956019265145,6.184389324269128,0.5708214423256557
85.60311583210583,11.102950961743591,0.5233216131263502
90.78722458080425,20.83854012980113,0.5953136633913245
121.1424445243783,17.45205767439139,0.5287124165201824
106.87236579136923,17.824956508799545,0.43875626253595623
64.73919689274533,10.211840026753809,0.5361503525206102
106.4816793878959,8.302439821127109,0.38562737926793383
92.29835439167367,8.904930311630466,0.5108559705776523
86.46155999388083,23.703589529665386,0.49667700093555395
112.23352577681736,0.9626205938995795,0.47918831427274605
120.61999044991902,20.808755906938764,0.4871462488561069
118.62560238232398,13.888209805737443,0.3118150954502361
83.21564953554723,10.52677006055017,0.44512750922590383
93.81575248297571,17.406183849963277,0.5092844901141115
106.62526862807128,11.680054594192868,0.51598563919974
119.51090254244718,20.962157713959854,0.3972324859074042
90.4165152430942,21.616844736270203,0.62657078408647
96.28682046672365,10.12130224496293,0.4133825151785499
77.87330051987944,6.643867133641238,0.5969457200526737
76.07586751838659,14.216407886240694,0.5427194361871684
116.25051644788397,21.896720294800584,0.4353772690156197
127.12480057141646,5.055892536135998,0.6775310892609512
98.55979756839332,14.951198005523587,0.380636316824352
120.07065795784048,15.157445282220493,0.5919154173610002
107.23272050095268,17.594712537966743,0.6000582318042978
87.09760490789752,3.1576244430542353,0.4329379790923355
107.22791211016828,17.179799152370126,0.639246530006433
130.76073132931938,21.816780495975383,0.4749953485401047
99.28347921780097,4.312394612885807,0.5288693629279857
131.29287311628013,5.701039798173063,0.526032183877122
47.60509791820511,23.31348225699935,0.4865691258529452
116.43805008750448,4.3434468650277545,0.5810808273159782
101.74094136476343,20.505242240869897,0.5793488720552213
94.01985299068265,11.814668554752835,0.3251468026761819
101.83521553071004,5.933545785676249,0.6304340242878153
60.248621707982146,20.897997630540274,0.3337508011964325
